codigo_ibge,anomes_s,qtd_familias_beneficiarias_bolsa_familia_s,valor_repassado_bolsa_familia_s,pbf_vlr_medio_benef_f
110015,202503,2471,1606408,655.41
110018,202503,1416,925142,654.74
110020,202503,49797,33665505,677.74
110025,202503,2102,1343491,640.67
110026,202503,218,147070,674.63
110028,202503,2102,1358817,648.6
110029,202503,589,392645,666.63
110030,202503,4995,3311097,666.22
110032,202503,1146,749482,654.57
110033,202503,2750,1963873,716.74
110034,202503,1426,944379,665.06
110037,202503,377,230266,612.41
110040,202503,1230,831185,675.76
110045,202503,2032,1357093,672.83
110050,202503,498,323481,650.87
110060,202503,309,204531,661.91
110070,202503,567,364631,645.36
110080,202503,3788,2556624,683.22
110090,202503,247,167058,676.35
110092,202503,880,621174,705.88
110094,202503,1227,825089,672.99
110100,202503,933,588596,630.86
110110,202503,736,509378,694.92
110120,202503,639,432897,677.46
110130,202503,800,536399,673.02
110140,202503,1412,952110,674.3
110143,202503,745,504660,678.31
110145,202503,388,258944,667.38
110146,202503,264,187776,711.27
110147,202503,295,190619,648.36
110148,202503,198,127041,641.62
110149,202503,1402,943583,674.47
110150,202503,898,596683,664.46
110155,202503,374,240515,643.09
110160,202503,543,360866,664.58
110170,202503,1021,677728,665.09
110175,202503,1088,726120,668.62
110180,202503,501,327153,655.62
120001,202503,2321,1603972,692.56
120005,202503,1838,1484558,807.7
120010,202503,4740,3353075,707.4
120013,202503,2007,1417518,706.29
120017,202503,1983,1389643,703.26
120020,202503,15107,10919659,724.36
120025,202503,2594,1831308,705.98
120030,202503,5942,4589338,774.57
120032,202503,1805,1589124,880.4
120033,202503,4467,3258824,730.35
120034,202503,2651,1982581,749.27
120035,202503,3814,2984431,782.49
120038,202503,2470,1698322,688.42
120039,202503,2158,1733394,803.61
120040,202503,45051,30117782,671.03
120042,202503,3185,2388259,749.85
120043,202503,1241,1035032,869.77
120045,202503,3386,2334662,689.71
120050,202503,9325,6678278,716.25
120060,202503,9506,7417712,780.57
120070,202503,2968,2080727,701.05
120080,202503,4094,2887554,705.49
130002,202503,3412,2568023,754.19
130006,202503,2556,2059495,805.75
130008,202503,2327,1845058,793.23
130010,202503,3816,2696084,711.56
130014,202503,2343,1602781,687.3
130020,202503,2428,1934174,801.9
130030,202503,16227,11265588,694.55
130040,202503,3489,2662426,763.53
130050,202503,6265,4946789,795.05
130060,202503,7355,6062068,824.21
130063,202503,5181,4092065,790.43
130068,202503,3707,2770887,747.88
130070,202503,5964,4221482,708.3
130080,202503,6974,5209957,748.13
130083,202503,2798,2072013,742.39
130090,202503,3514,2336819,665.19
130100,202503,6310,4630091,734.12
130110,202503,5743,4062268,707.96
130115,202503,4324,3122272,722.25
130120,202503,15378,11425142,744.26
130130,202503,4325,3246290,750.59
130140,202503,6784,5197471,766.14
130150,202503,4103,2971491,724.22
130160,202503,6820,5067623,743.16
130165,202503,3321,2515320,758.31
130170,202503,11591,8267668,714.21
130180,202503,4528,3369202,744.25
130185,202503,15205,10759646,709.36
130190,202503,17085,12368289,724.86
130195,202503,2138,1794808,839.48
130200,202503,1862,1287398,691.41
130210,202503,1626,1226702,755.36
130220,202503,2456,1820830,741.38
130230,202503,4720,4058427,866.44
130240,202503,12835,9080658,707.49
130250,202503,20910,15147266,725.13
130255,202503,3994,2880977,722.96
130260,202503,258888,177508858,687.49
130270,202503,8877,6717669,758.29
130280,202503,3349,2746803,821.41
130290,202503,13941,10808927,775.95
130300,202503,4562,3333054,730.93
130310,202503,6381,4712730,739.95
130320,202503,2582,1851401,722.08
130330,202503,3905,2864213,733.85
130340,202503,21771,16056046,737.73
130350,202503,3616,2854255,789.56
130353,202503,5222,3725208,713.78
130356,202503,3855,2719104,705.34
130360,202503,2654,2123837,807.85
130370,202503,4241,3728139,880.73
130380,202503,8980,7561882,846.51
130390,202503,7729,6321983,819.65
130395,202503,2330,1682430,723.63
130400,202503,2488,1849825,743.8
130406,202503,10667,8433982,793.94
130410,202503,4215,3221673,764.7
130420,202503,14497,11256170,777.36
130423,202503,4027,3168065,786.9
130426,202503,2861,2437301,855.79
130430,202503,3857,2671521,692.82
130440,202503,4807,3531803,735.33
140002,202503,2043,1593405,781.46
140005,202503,2770,2053793,741.98
140010,202503,37931,26970140,712.06
140015,202503,4240,3153588,744.12
140017,202503,4528,3318787,734.73
140020,202503,3860,2760309,715.66
140023,202503,2228,1597927,718.82
140028,202503,1417,1008010,714.39
140030,202503,4733,3221438,695.02
140040,202503,3110,2684825,863.29
140045,202503,4503,3609799,802.0
140047,202503,4424,3055028,691.65
140050,202503,1484,1055928,711.54
140060,202503,1633,1125949,690.34
140070,202503,2218,2282242,1030.82
150010,202503,39927,27096842,678.73
150013,202503,1480,1019655,688.96
150020,202503,14224,10022028,705.08
150030,202503,8806,6974417,794.26
150034,202503,2792,1898266,680.14
150040,202503,12786,9338016,731.07
150050,202503,6721,4834773,719.46
150060,202503,14351,9822616,684.5
150070,202503,6523,5284898,810.57
150080,202503,52226,33940063,650.58
150085,202503,6989,4951930,709.04
150090,202503,11240,7805620,694.82
150095,202503,6102,4218620,691.58
150100,202503,2879,2142537,748.62
150110,202503,5718,4492770,785.72
150120,202503,7994,5569954,697.03
150125,202503,635,425453,670.0
150130,202503,18576,12683450,683.49
150140,202503,167355,108779639,651.12
150145,202503,2804,2003569,715.56
150150,202503,11996,7852327,654.69
150157,202503,2424,1684440,695.19
150160,202503,3384,2213574,654.9
150170,202503,25293,17347735,686.41
150172,202503,3327,2301846,692.08
150175,202503,1508,1087077,720.87
150178,202503,8930,6359871,712.75
150180,202503,24889,19345198,778.38
150190,202503,6801,4637533,682.49
150195,202503,4865,3353253,690.11
150200,202503,5554,3891943,701.0
150210,202503,33089,23274700,704.35
150215,202503,10209,7027351,688.82
150220,202503,11652,7709743,664.06
150230,202503,13369,9057560,677.5
150240,202503,22681,14770227,651.5
150250,202503,4668,3672639,790.15
150260,202503,2911,1992124,684.58
150270,202503,3887,2621716,678.32
150275,202503,7517,5243972,697.62
150276,202503,1805,1284193,711.86
150277,202503,3663,2522510,688.65
150280,202503,7764,5980301,771.05
150285,202503,2880,2098888,729.79
150290,202503,10736,7168415,667.7
150293,202503,6375,4317777,677.3
150295,202503,4274,3067692,718.09
150300,202503,2299,1600228,697.27
150304,202503,3379,2351132,696.01
150307,202503,5490,3826321,696.96
150309,202503,4270,2889378,677.62
150310,202503,7238,5669427,783.29
150320,202503,7444,4916078,660.94
150330,202503,14503,10286691,709.28
150340,202503,2021,1362665,674.25
150345,202503,8083,5723627,708.46
150350,202503,8164,5557151,680.69
150360,202503,16545,11586482,703.28
150370,202503,9078,6508289,717.01
150375,202503,4009,3427097,856.77
150380,202503,7217,4871569,675.01
150390,202503,7278,5854759,804.56
150400,202503,6582,4664614,711.18
150405,202503,7237,5015608,693.05
150410,202503,1514,1032578,682.02
150420,202503,31488,21868065,695.77
150430,202503,7246,4957473,684.17
150440,202503,6294,4313906,685.62
150442,202503,21183,13855394,654.3
150445,202503,6277,4426364,705.4
150450,202503,6417,5324201,829.7
150460,202503,9049,6437741,711.51
150470,202503,16589,11557846,696.8
150475,202503,3985,2758478,692.56
150480,202503,12823,9011386,703.68
150490,202503,7706,5591091,726.12
150495,202503,5549,3841191,692.23
150497,202503,1842,1313407,713.81
150500,202503,2414,1576639,653.66
150503,202503,3227,2300452,714.65
150506,202503,12353,8747838,708.73
150510,202503,10599,7666642,724.09
150520,202503,9374,6992381,748.89
150530,202503,11470,8614456,751.96
150540,202503,4379,2937459,670.81
150543,202503,4789,3258110,681.61
150548,202503,9135,6469779,709.25
150549,202503,1419,996621,702.34
150550,202503,12308,8323974,676.75
150553,202503,23962,16449046,686.49
150555,202503,1598,1122158,702.23
150560,202503,1666,1081156,650.12
150563,202503,1915,1331659,695.38
150565,202503,3911,2746641,702.47
150570,202503,6963,4857401,697.8
150580,202503,10967,9026521,827.29
150590,202503,7655,5697306,744.36
150600,202503,8955,6565132,733.62
150610,202503,2627,1759829,669.9
150611,202503,2643,1756178,664.46
150613,202503,8706,5906693,678.62
150616,202503,2407,1628186,676.72
150618,202503,5326,3628807,681.47
150619,202503,4458,3091511,697.07
150620,202503,6455,4359742,676.56
150630,202503,6297,4316914,685.88
150635,202503,3672,2422830,660.71
150640,202503,1833,1249236,681.53
150650,202503,8969,5973051,666.11
150655,202503,5192,3515320,677.46
150658,202503,2477,1686491,681.14
150660,202503,4630,3094074,668.41
150670,202503,6150,4307453,701.08
150680,202503,48904,35239454,720.95
150690,202503,1861,1262890,678.97
150700,202503,6292,4306499,684.55
150710,202503,3023,2040183,675.33
150715,202503,4142,2881136,696.77
150720,202503,7317,5147523,703.79
150730,202503,11059,7768330,709.5
150740,202503,3485,2319432,665.55
150745,202503,4346,3021769,695.78
150746,202503,1198,841227,702.78
150747,202503,4776,3280920,686.96
150750,202503,2944,2109713,719.06
150760,202503,9286,6453227,695.32
150770,202503,6512,4860767,747.58
150775,202503,986,702225,712.92
150780,202503,4440,3231149,727.9
150790,202503,5073,3633576,717.39
150795,202503,13999,9809709,700.99
150796,202503,2916,1986004,681.54
150797,202503,3577,2580667,721.46
150800,202503,12172,8781908,722.43
150803,202503,8545,5741645,671.93
150805,202503,2703,1909465,706.42
150808,202503,3023,1930685,648.1
150810,202503,11928,8123244,681.82
150812,202503,5085,3410866,670.77
150815,202503,7378,5269245,714.18
150820,202503,11011,7445801,676.58
150830,202503,13346,9629951,726.73
150835,202503,2828,1998299,706.61
150840,202503,6187,4193668,678.92
160005,202503,915,641928,701.56
160010,202503,1951,1404757,720.02
160015,202503,2869,2112850,736.44
160020,202503,2036,1556676,764.95
160021,202503,939,778407,828.97
160023,202503,1115,855475,768.62
160025,202503,2066,1565265,758.0
160027,202503,7385,5077853,688.62
160030,202503,64259,45540866,709.67
160040,202503,4660,3610884,776.37
160050,202503,6209,4461269,718.75
160053,202503,3636,2633183,725.39
160055,202503,1475,1058426,718.06
160060,202503,18007,12478061,694.27
160070,202503,2715,2190660,808.66
160080,202503,2691,2025073,752.54
170025,202503,249,169503,680.73
170030,202503,530,347369,655.41
170035,202503,672,451612,673.04
170040,202503,1093,746433,682.92
170070,202503,964,672377,698.94
170100,202503,1613,1116381,692.11
170105,202503,242,152623,630.67
170110,202503,598,412139,689.2
170130,202503,795,545571,687.12
170190,202503,858,580648,676.75
170200,202503,675,445572,661.09
170210,202503,11813,7723836,658.41
170215,202503,626,422594,675.07
170220,202503,3537,2439994,690.63
170230,202503,723,502968,695.67
170240,202503,1871,1254986,674.36
170255,202503,2067,1443212,698.22
170270,202503,429,285831,666.27
170290,202503,2155,1541144,716.48
170300,202503,1251,854136,682.76
170305,202503,416,285548,686.41
170307,202503,782,536798,687.32
170310,202503,714,476673,667.61
170320,202503,534,359050,673.64
170330,202503,903,609713,678.21
170360,202503,314,202570,647.19
170370,202503,657,446060,678.93
170380,202503,1069,760236,711.83
170382,202503,313,218969,699.58
170384,202503,1075,777172,724.3
170386,202503,297,204131,687.31
170388,202503,394,268773,685.65
170389,202503,491,359823,732.84
170390,202503,918,622742,678.37
170410,202503,316,202691,643.46
170460,202503,237,158091,669.88
170510,202503,464,328482,707.94
170550,202503,3888,2637031,682.28
170555,202503,658,442418,672.37
170560,202503,559,390210,698.05
170600,202503,878,596909,679.85
170610,202503,890,601113,675.41
170625,202503,187,125086,668.91
170650,202503,1003,698814,705.87
170700,202503,1754,1169761,669.97
170710,202503,960,654702,681.98
170720,202503,1066,697591,656.87
170730,202503,563,391996,698.75
170740,202503,1575,1105149,701.68
170755,202503,411,276931,675.44
170765,202503,543,358424,661.3
170770,202503,1255,876453,699.48
170820,202503,2218,1527034,689.09
170825,202503,572,403125,706.0
170830,202503,673,445811,662.42
170900,202503,2266,1704456,753.18
170930,202503,2268,1502138,662.32
170950,202503,4076,2722650,669.94
170980,202503,178,116639,655.28
171050,202503,1269,922313,726.8
171070,202503,974,688555,706.94
171090,202503,510,338902,664.51
171110,202503,260,176876,685.57
171150,202503,338,213158,630.64
171180,202503,255,175467,688.11
171190,202503,1682,1206316,718.9
171195,202503,475,353904,746.63
171200,202503,242,160238,662.14
171215,202503,245,163226,666.23
171240,202503,474,346412,730.83
171245,202503,346,226749,657.24
171250,202503,354,247753,701.85
171270,202503,298,214329,721.65
171280,202503,533,368538,692.74
171320,202503,1614,1059871,657.9
171330,202503,1602,1072645,669.98
171360,202503,823,592910,720.43
171370,202503,328,220291,673.67
171380,202503,849,567310,669.0
171395,202503,478,343919,721.0
171420,202503,1141,776543,680.58
171430,202503,595,405966,682.3
171488,202503,1446,1000991,692.25
171500,202503,375,238105,634.95
171510,202503,630,449661,713.75
171515,202503,246,159721,649.27
171525,202503,408,292133,717.77
171550,202503,153,102118,667.44
171570,202503,734,480093,655.86
171575,202503,799,540692,676.71
171610,202503,1960,1277221,654.31
171620,202503,2069,1393661,673.59
171630,202503,595,404706,683.63
171650,202503,1140,802889,705.53
171660,202503,1158,810208,699.66
171665,202503,618,403361,652.69
171670,202503,1041,697165,669.71
171700,202503,621,426309,686.49
171720,202503,403,270152,672.02
171750,202503,592,431193,728.37
171780,202503,648,417910,645.92
171790,202503,755,535585,709.38
171800,202503,382,265747,697.5
171820,202503,4950,3334605,673.79
171830,202503,989,712304,720.96
171840,202503,344,221479,645.71
171845,202503,367,249024,678.54
171850,202503,848,604228,712.53
171855,202503,548,373444,681.47
171865,202503,309,208709,677.63
171870,202503,363,254870,702.12
171875,202503,999,700503,704.02
171880,202503,1018,730759,721.38
171884,202503,678,464946,685.76
171886,202503,655,462681,706.38
171888,202503,280,189258,675.92
171889,202503,184,124736,677.91
171890,202503,704,483835,687.27
171900,202503,298,226404,759.74
172000,202503,249,156483,628.45
172010,202503,1001,707120,706.41
172015,202503,205,139218,679.11
172020,202503,2123,1458043,686.78
172025,202503,382,253380,663.3
172030,202503,800,527742,659.68
172049,202503,619,421649,681.18
172065,202503,759,500634,663.09
172080,202503,1455,1005091,692.21
172085,202503,128,81525,641.93
172090,202503,2672,1794586,672.38
172093,202503,242,160616,663.7
172097,202503,229,153857,671.86
172100,202503,19849,13385186,676.05
172110,202503,1417,1076929,760.01
172120,202503,3035,2090258,692.14
172125,202503,195,127256,652.59
172130,202503,175,109057,623.18
172208,202503,1472,1006242,683.59
172210,202503,1723,1211405,703.08
210005,202503,11683,8003789,685.43
210010,202503,1850,1367807,739.36
210015,202503,2695,1886479,701.03
210020,202503,6195,4074279,657.67
210030,202503,4155,3022580,728.33
210040,202503,1783,1243502,697.81
210043,202503,4413,3093083,701.38
210047,202503,5596,3950898,706.02
210050,202503,1915,1360913,710.66
210055,202503,1761,1252119,711.03
210060,202503,6217,4791083,772.13
210070,202503,6376,4310580,676.06
210080,202503,3987,2840452,712.43
210083,202503,5015,3436936,685.74
210087,202503,2198,1543863,702.71
210090,202503,8346,5729189,687.12
210095,202503,4993,3841321,769.65
210100,202503,5076,3523324,694.25
210110,202503,3104,2078468,670.26
210120,202503,19131,12999369,679.67
210125,202503,3603,2500192,694.11
210130,202503,3301,2299251,696.53
210135,202503,1360,930277,684.03
210140,202503,13281,9015226,681.37
210150,202503,3647,2459853,675.04
210160,202503,15403,10736849,697.29
210170,202503,14036,10020327,714.41
210173,202503,2095,1655410,790.17
210177,202503,2597,1836293,707.08
210180,202503,1147,796104,695.29
210190,202503,4448,2984775,671.19
210193,202503,1003,678000,675.97
210197,202503,1746,1267000,726.07
210200,202503,6705,4726262,707.31
210203,202503,5060,3696440,730.67
210207,202503,2712,1847953,681.65
210210,202503,6832,4788777,700.93
210215,202503,2192,1575535,718.77
210220,202503,7309,5249262,718.29
210230,202503,5519,3868218,701.65
210232,202503,9748,6934680,712.35
210235,202503,2541,1798178,707.67
210237,202503,3734,2617181,701.09
210240,202503,2178,1509319,692.98
210250,202503,5844,4092799,700.34
210255,202503,1860,1285145,690.94
210260,202503,4630,3272698,707.15
210270,202503,3713,2537661,684.37
210275,202503,2384,1644562,691.86
210280,202503,4029,2751083,683.16
210290,202503,6903,4792111,694.61
210300,202503,16579,11417313,689.08
210310,202503,2670,1782297,667.78
210312,202503,2745,1870661,681.48
210315,202503,3208,2377665,741.4
210317,202503,3951,2921845,739.89
210320,202503,22480,15464365,688.07
210325,202503,2753,1957519,711.57
210330,202503,20742,14831801,715.61
210340,202503,9664,6630794,686.28
210350,202503,8727,5989162,686.28
210355,202503,3001,2200583,733.28
210360,202503,10156,7037698,693.3
210370,202503,8681,5937986,684.42
210375,202503,1745,1209780,693.28
210380,202503,4462,3061485,687.82
210390,202503,3087,2191296,709.85
210400,202503,3717,2556264,688.09
210405,202503,4512,3082937,683.43
210407,202503,1497,1065057,713.37
210408,202503,2554,1960846,767.75
210409,202503,3377,2361896,699.41
210410,202503,2733,1872194,686.54
210420,202503,3399,2465516,725.58
210430,202503,2083,1488460,714.92
210440,202503,3618,2547574,704.14
210450,202503,1790,1267231,707.95
210455,202503,2914,1977882,679.22
210460,202503,2524,1731215,685.9
210462,202503,1283,915199,713.33
210465,202503,2365,1635862,691.7
210467,202503,4819,3391209,703.72
210470,202503,1212,863405,712.97
210480,202503,13280,9747607,735.11
210490,202503,2285,1535173,671.85
210500,202503,5794,4385897,757.36
210510,202503,7062,4887656,693.68
210515,202503,2906,2071486,713.08
210520,202503,2108,1414177,670.86
210530,202503,31116,21257323,683.56
210535,202503,3563,2609902,732.71
210540,202503,10254,7213746,703.78
210542,202503,4213,2991305,710.52
210545,202503,1794,1259808,702.23
210547,202503,3121,2505820,803.92
210550,202503,3827,2713978,709.17
210560,202503,3098,2174943,702.73
210565,202503,1052,742418,707.06
210570,202503,9173,6366253,694.02
210580,202503,2040,1411732,692.03
210590,202503,3214,2259082,702.89
210592,202503,2540,1755878,691.29
210594,202503,1733,1213377,700.56
210596,202503,2654,1948887,734.32
210598,202503,1598,1144739,716.36
210600,202503,2084,1425124,683.84
210610,202503,2314,1553289,674.17
210620,202503,2211,1560180,705.96
210630,202503,2578,1776257,689.27
210632,202503,4648,3384445,728.78
210635,202503,1501,1126225,750.32
210637,202503,2565,1866710,727.76
210640,202503,4397,3107937,706.99
210650,202503,5992,4105173,685.22
210660,202503,6479,4711768,727.46
210663,202503,2111,1491535,707.22
210667,202503,1700,1216516,715.6
210670,202503,5446,3738174,686.41
210675,202503,4514,3067961,679.65
210680,202503,4462,3003414,673.11
210690,202503,7078,5044339,712.78
210700,202503,1961,1366142,696.66
